Date,Close,Net,%Chg,Open,Low,High,Volume,Turnover - GBP,Flow
2/8/18,"7,575.93",-76.98,-1.01%,"7,652.91","7,549.34","7,652.91","1,036,594,424","568,270.48","31,382,531.26"
3/8/18,"7,659.10",+83.17,+1.10%,"7,575.93","7,575.93","7,665.16","670,044,690","411,102.53","31,793,633.79"
6/8/18,"7,663.78",+4.68,+0.06%,"7,659.10","7,636.60","7,681.86","838,434,151","464,200.91","32,257,834.70"
7/8/18,"7,718.48",+54.70,+0.71%,"7,663.78","7,663.20","7,752.08","696,336,426","413,841.16","32,671,675.86"
8/8/18,"7,776.65",+58.17,+0.75%,"7,718.48","7,707.30","7,790.17","621,147,673","393,610.79","33,065,286.65"
9/8/18,"7,741.77",-34.88,-0.45%,"7,776.65","7,714.52","7,776.77","582,943,123","367,197.44","32,698,089.21"
10/8/18,"7,667.01",-74.76,-0.97%,"7,741.77","7,657.72","7,741.77","684,692,512","404,442.01","32,293,647.20"
13/8/18,"7,642.45",-24.56,-0.32%,"7,667.01","7,614.48","7,667.33","612,151,407","334,288.49","31,959,358.71"
14/8/18,"7,611.64",-30.81,-0.40%,"7,642.45","7,599.66","7,665.24","787,259,631","413,428.74","31,545,929.97"
15/8/18,"7,497.87",-113.77,-1.49%,"7,611.64","7,477.05","7,632.07","994,264,517","511,257.30","31,034,672.67"
16/8/18,"7,556.38",+58.51,+0.78%,"7,497.87","7,497.87","7,565.18","795,282,025","440,847.83","31,475,520.50"
17/8/18,"7,558.59",+2.21,+0.03%,"7,556.38","7,514.26","7,577.68","621,371,850","371,846.11","31,847,366.61"
20/8/18,"7,591.26",+32.67,+0.43%,"7,558.59","7,558.59","7,616.15","576,837,161","376,109.78","32,223,476.39"
21/8/18,"7,565.70",-25.56,-0.34%,"7,591.26","7,557.34","7,601.65","560,354,266","347,719.13","31,875,757.26"
22/8/18,"7,574.24",+8.54,+0.11%,"7,565.70","7,531.24","7,607.23","630,164,148","373,949.79","32,249,707.05"
23/8/18,"7,563.22",-11.02,-0.15%,"7,574.24","7,560.85","7,602.10","592,639,461","336,547.80","31,913,159.25"
24/8/18,"7,577.49",+14.27,+0.19%,"7,563.22","7,557.67","7,587.19","523,574,196","319,370.81","32,232,530.06"
28/8/18,"7,617.22",+39.73,+0.52%,"7,577.49","7,577.49","7,636.72","603,829,649","377,248.99","32,609,779.05"
29/8/18,"7,563.21",-54.01,-0.71%,"7,617.22","7,545.08","7,635.74","709,977,079","387,206.44","32,222,572.61"
30/8/18,"7,516.03",-47.18,-0.62%,"7,563.21","7,497.54","7,563.21","642,439,217","330,294.18","31,892,278.43"
31/8/18,"7,432.42",-83.61,-1.11%,"7,516.03","7,428.67","7,516.46","838,070,964","484,960.44","31,407,317.99"
3/9/18,"7,504.60",+72.18,+0.97%,"7,432.42","7,432.18","7,516.06","468,853,966","272,159.26","31,679,477.25"
4/9/18,"7,457.86",-46.74,-0.62%,"7,504.60","7,437.65","7,535.12","672,992,938","396,604.73","31,282,872.52"
5/9/18,"7,383.28",-74.58,-1.00%,"7,457.86","7,357.98","7,457.86","792,988,020","472,416.93","30,810,455.59"
6/9/18,"7,318.96",-64.32,-0.87%,"7,383.28","7,313.12","7,397.74","743,687,603","439,533.55","30,370,922.04"
7/9/18,"7,277.70",-41.26,-0.56%,"7,318.96","7,227.07","7,328.30","889,092,845","561,941.44","29,808,980.60"
10/9/18,"7,279.30",+1.60,+0.02%,"7,277.70","7,256.51","7,307.85","717,857,273","389,447.69","30,198,428.29"
11/9/18,"7,273.54",-5.76,-0.08%,"7,279.30","7,220.50","7,280.48","664,032,987","411,568.67","29,786,859.62"
12/9/18,"7,313.36",+39.82,+0.55%,"7,273.54","7,250.84","7,325.25","698,106,093","451,152.49","30,238,012.11"
13/9/18,"7,281.57",-31.79,-0.43%,"7,313.36","7,275.14","7,319.57","681,149,000","388,455.41","29,849,556.70"
14/9/18,"7,304.04",+22.47,+0.31%,"7,281.57","7,281.57","7,323.83","595,139,685","375,222.81","30,224,779.51"
17/9/18,"7,302.10",-1.94,-0.03%,"7,304.04","7,267.83","7,318.77","640,194,286","356,762.13","29,868,017.38"
18/9/18,"7,300.23",-1.87,-0.03%,"7,302.10","7,281.98","7,320.07","722,027,026","448,459.90","29,419,557.48"
19/9/18,"7,331.12",+30.89,+0.42%,"7,300.23","7,279.92","7,346.11","785,947,771","459,898.00","29,879,455.48"
20/9/18,"7,367.32",+36.20,+0.49%,"7,331.12","7,324.01","7,368.43","891,660,281","543,008.46","30,422,463.94"
21/9/18,"7,490.23",+122.91,+1.67%,"7,367.32","7,367.32","7,495.26","1,546,053,481","944,065.04","31,366,528.98"
24/9/18,"7,458.41",-31.82,-0.42%,"7,490.23","7,450.53","7,491.25","710,211,902","629,012.86","30,737,516.12"
25/9/18,"7,507.56",+49.15,+0.66%,"7,458.41","7,455.22","7,515.94","791,696,287","506,692.20","31,244,208.32"
26/9/18,"7,511.49",+3.93,+0.05%,"7,507.56","7,490.20","7,522.06","693,147,936","419,852.77","31,664,061.09"
27/9/18,"7,545.44",+33.95,+0.45%,"7,511.49","7,490.94","7,552.02","666,220,644","401,727.47","32,065,788.56"
28/9/18,"7,510.20",-35.24,-0.47%,"7,545.44","7,474.67","7,548.36","943,919,926","519,723.71","31,546,064.85"
1/10/18,"7,495.67",-14.53,-0.19%,"7,510.20","7,466.67","7,526.20","746,176,474","428,375.69","31,117,689.16"
2/10/18,"7,474.55",-21.12,-0.28%,"7,495.67","7,444.80","7,495.67","843,121,124","449,246.02","30,668,443.14"
3/10/18,"7,510.28",+35.73,+0.48%,"7,474.55","7,474.55","7,524.06","849,116,421","446,694.29","31,115,137.43"
4/10/18,"7,418.34",-91.94,-1.22%,"7,510.28","7,411.31","7,510.28","826,757,795","474,348.70","30,640,788.73"
5/10/18,"7,318.54",-99.80,-1.35%,"7,418.34","7,318.54","7,421.12","758,627,468","413,831.19","30,226,957.54"
8/10/18,"7,233.33",-85.21,-1.16%,"7,318.54","7,233.33","7,319.84","695,798,253","384,278.56","29,842,678.98"
9/10/18,"7,237.59",+4.26,+0.06%,"7,233.33","7,184.28","7,247.64","789,687,390","432,148.92","30,274,827.90"
10/10/18,"7,145.74",-91.85,-1.27%,"7,237.59","7,145.74","7,242.31","1,061,151,712","551,504.29","29,723,323.61"
11/10/18,"7,006.93",-138.81,-1.94%,"7,145.74","6,998.02","7,145.74","1,207,413,592","710,468.55","29,012,855.06"
12/10/18,"6,995.91",-11.02,-0.16%,"7,006.93","6,994.78","7,073.99","903,684,601","515,157.09","28,497,697.97"
15/10/18,"7,029.22",+33.31,+0.48%,"6,995.91","6,961.28","7,038.23","674,955,836","387,448.88","28,885,146.85"
16/10/18,"7,059.40",+30.18,+0.43%,"7,029.22","6,998.93","7,062.08","786,098,668","451,228.04","29,336,374.89"
17/10/18,"7,054.60",-4.80,-0.07%,"7,059.40","7,019.41","7,089.03","707,144,669","454,401.94","28,881,972.95"
18/10/18,"7,026.99",-27.61,-0.39%,"7,054.60","7,026.74","7,078.76","692,857,740","405,534.38","28,476,438.57"
19/10/18,"7,049.80",+22.81,+0.32%,"7,026.99","7,012.56","7,070.38","800,350,225","465,382.31","28,941,820.88"
22/10/18,"7,042.80",-7.00,-0.10%,"7,049.80","7,042.05","7,114.12","806,699,274","418,032.07","28,523,788.81"
23/10/18,"6,955.21",-87.59,-1.24%,"7,042.80","6,928.65","7,042.80","1,013,695,957","593,100.59","27,930,688.22"
24/10/18,"6,962.98",+7.77,+0.11%,"6,955.21","6,955.21","7,049.83","797,994,797","443,287.88","28,373,976.10"
25/10/18,"7,004.10",+41.12,+0.59%,"6,962.98","6,885.99","7,004.10","853,929,917","479,965.94","28,853,942.04"
26/10/18,"6,939.56",-64.54,-0.92%,"7,004.10","6,851.59","7,004.16","803,058,036","447,119.97","28,406,822.07"
29/10/18,"7,026.32",+86.76,+1.25%,"6,939.56","6,939.56","7,085.88","804,705,025","432,841.36","28,839,663.43"
30/10/18,"7,035.85",+9.53,+0.14%,"7,026.32","6,983.68","7,060.06","774,722,572","438,509.57","29,278,173.00"
31/10/18,"7,128.10",+92.25,+1.31%,"7,035.85","7,035.85","7,161.54","923,076,265","566,800.26","29,844,973.26"
1/11/18,"7,114.66",-13.44,-0.19%,"7,128.10","7,085.74","7,165.61","1,055,605,678","537,900.38","29,307,072.88"
2/11/18,"7,094.12",-20.54,-0.29%,"7,114.66","7,094.12","7,196.39","824,954,050","478,402.01","28,828,670.87"
5/11/18,"7,103.84",+9.72,+0.14%,"7,094.12","7,077.40","7,140.37","570,488,888","332,294.02","29,160,964.89"
6/11/18,"7,040.68",-63.16,-0.89%,"7,103.84","7,027.45","7,117.50","666,516,755","363,360.42","28,797,604.47"
7/11/18,"7,117.28",+76.60,+1.09%,"7,040.68","7,040.68","7,136.75","698,975,137","385,152.39","29,182,756.86"
8/11/18,"7,140.68",+23.40,+0.33%,"7,117.28","7,115.01","7,171.69","697,797,876","404,286.43","29,587,043.29"
9/11/18,"7,105.34",-35.34,-0.49%,"7,140.68","7,070.80","7,140.68","672,889,477","398,016.33","29,189,026.96"
12/11/18,"7,053.08",-52.26,-0.74%,"7,105.34","7,053.08","7,186.31","730,617,323","511,368.59","28,677,658.37"
13/11/18,"7,053.76",+0.68,+0.01%,"7,053.08","7,016.64","7,103.97","1,081,236,883","591,498.43","29,269,156.80"
14/11/18,"7,033.79",-19.97,-0.28%,"7,053.76","6,979.68","7,113.59","953,794,875","509,899.78","28,759,257.02"
15/11/18,"7,038.01",+4.22,+0.06%,"7,033.79","6,979.57","7,081.88","1,291,385,722","604,029.96","29,363,286.98"
16/11/18,"7,013.88",-24.13,-0.34%,"7,038.01","6,968.99","7,092.44","1,041,274,060","502,502.31","28,860,784.67"
19/11/18,"7,000.89",-12.99,-0.19%,"7,013.88","6,997.83","7,070.46","800,444,797","427,460.59","28,433,324.08"
20/11/18,"6,947.92",-52.97,-0.76%,"7,000.89","6,904.21","7,010.10","851,708,112","487,434.38","27,945,889.70"
21/11/18,"7,050.23",+102.31,+1.47%,"6,947.92","6,947.92","7,058.56","864,500,141","459,239.47","28,405,129.17"
22/11/18,"6,960.32",-89.91,-1.28%,"7,050.23","6,944.95","7,050.43","786,804,280","336,160.17","28,068,969.00"
23/11/18,"6,952.86",-7.46,-0.11%,"6,960.32","6,912.30","6,987.53","707,656,548","344,116.74","27,724,852.26"
26/11/18,"7,036.00",+83.14,+1.20%,"6,952.86","6,952.86","7,050.96","826,828,775","409,664.43","28,134,516.69"
27/11/18,"7,016.85",-19.15,-0.27%,"7,036.00","6,983.98","7,043.70","855,618,530","422,192.94","27,712,323.75"
28/11/18,"7,004.52",-12.33,-0.18%,"7,016.85","6,987.25","7,057.03","825,361,062","439,490.92","27,272,832.83"
29/11/18,"7,038.95",+34.43,+0.49%,"7,004.52","7,004.52","7,078.37","797,791,059","426,502.73","27,699,335.56"
30/11/18,"6,980.24",-58.71,-0.83%,"7,038.95","6,965.60","7,042.07","1,223,617,539","685,322.42","27,014,013.14"
3/12/18,"7,062.41",+82.17,+1.18%,"6,980.24","6,980.24","7,145.49","891,138,437","525,668.68","27,539,681.82"
4/12/18,"7,022.76",-39.65,-0.56%,"7,062.41","7,002.71","7,095.01","844,627,178","477,157.44","27,062,524.38"
5/12/18,"6,921.84",-100.92,-1.44%,"7,022.76","6,921.84","7,028.65","813,441,273","440,315.70","26,622,208.68"
6/12/18,"6,704.05",-217.79,-3.15%,"6,921.84","6,673.57","6,921.84","1,061,590,325","560,831.42","26,061,377.26"
7/12/18,"6,778.11",+74.06,+1.10%,"6,704.05","6,704.05","6,868.27","845,318,439","478,385.83","26,539,763.09"
10/12/18,"6,721.54",-56.57,-0.83%,"6,778.11","6,719.17","6,815.84","891,072,261","481,497.41","26,058,265.68"
11/12/18,"6,806.94",+85.40,+1.27%,"6,721.54","6,721.54","6,857.58","867,256,168","463,817.96","26,522,083.64"
12/12/18,"6,880.19",+73.25,+1.08%,"6,806.94","6,806.94","6,902.19","1,096,442,579","533,983.32","27,056,066.96"
13/12/18,"6,877.50",-2.69,-0.04%,"6,880.19","6,848.98","6,908.48","757,823,815","446,096.88","26,609,970.08"
14/12/18,"6,845.17",-32.33,-0.47%,"6,877.50","6,788.65","6,877.50","736,013,811","383,052.10","26,226,917.98"
17/12/18,"6,773.24",-71.93,-1.05%,"6,845.17","6,761.38","6,845.17","734,719,128","428,654.80","25,798,263.18"
18/12/18,"6,701.59",-71.65,-1.06%,"6,773.24","6,701.59","6,773.24","880,780,791","474,237.65","25,324,025.53"
19/12/18,"6,765.94",+64.35,+0.96%,"6,701.59","6,698.15","6,785.16","777,371,019","494,246.89","25,818,272.42"
20/12/18,"6,711.93",-54.01,-0.80%,"6,765.94","6,646.45","6,765.94","929,565,975","562,907.78","25,255,364.64"
21/12/18,"6,721.17",+9.24,+0.14%,"6,711.93","6,653.65","6,733.00","1,645,487,195","1,266,533.52","26,521,898.16"
24/12/18,"6,685.99",-35.18,-0.52%,"6,721.17","6,661.04","6,721.17","198,771,058","99,219.47","26,422,678.69"
27/12/18,"6,584.68",-101.31,-1.52%,"6,685.99","6,536.53","6,728.49","608,362,624","329,447.46","26,093,231.23"
28/12/18,"6,733.97",+149.29,+2.27%,"6,584.68","6,584.68","6,742.48","515,161,090","339,343.88","26,432,575.11"
31/12/18,"6,728.13",-5.84,-0.09%,"6,733.97","6,718.32","6,752.54","232,272,148","116,086.88","26,316,488.23"
2/1/19,"6,734.23",+6.10,+0.09%,"6,728.13","6,599.48","6,753.29","633,238,803","332,629.43","26,649,117.66"
3/1/19,"6,692.66",-41.57,-0.62%,"6,734.23","6,685.09","6,753.14","694,915,558","371,940.73","26,277,176.93"
4/1/19,"6,837.42",+144.76,+2.16%,"6,692.66","6,692.50","6,850.37","658,877,174","369,193.12","26,646,370.05"
7/1/19,"6,810.88",-26.54,-0.39%,"6,837.42","6,778.01","6,874.11","759,325,550","384,976.26","26,261,393.79"
8/1/19,"6,861.60",+50.72,+0.74%,"6,810.88","6,804.89","6,901.48","672,103,788","373,715.75","26,635,109.54"
9/1/19,"6,906.63",+45.03,+0.66%,"6,861.60","6,861.60","6,938.31","887,285,539","448,605.61","27,083,715.15"
10/1/19,"6,942.87",+36.24,+0.52%,"6,906.63","6,860.82","6,948.18","630,318,165","337,523.55","27,421,238.70"
11/1/19,"6,918.18",-24.69,-0.36%,"6,942.87","6,902.65","7,001.94","701,508,800","394,393.40","27,026,845.30"
14/1/19,"6,855.02",-63.16,-0.91%,"6,918.18","6,841.74","6,918.21","704,572,792","341,431.40","26,685,413.90"
15/1/19,"6,895.02",+40.00,+0.58%,"6,855.02","6,849.63","6,910.45","708,580,781","354,219.83","27,039,633.73"
16/1/19,"6,862.68",-32.34,-0.47%,"6,895.02","6,848.57","6,912.44","811,964,154","395,813.21","26,643,820.52"
17/1/19,"6,834.92",-27.76,-0.40%,"6,862.68","6,799.03","6,862.68","600,656,154","331,085.14","26,312,735.38"
18/1/19,"6,968.33",+133.41,+1.95%,"6,834.92","6,834.92","6,984.36","820,332,158","432,625.67","26,745,361.05"
21/1/19,"6,970.59",+2.26,+0.03%,"6,968.33","6,954.52","6,987.93","488,777,584","235,206.94","26,980,567.99"
22/1/19,"6,901.39",-69.20,-0.99%,"6,970.59","6,880.69","6,970.59","583,455,490","330,759.71","26,649,808.28"
23/1/19,"6,842.88",-58.51,-0.85%,"6,901.39","6,834.30","6,901.63","666,005,477","400,224.28","26,249,584.00"
24/1/19,"6,818.95",-23.93,-0.35%,"6,842.88","6,802.03","6,854.59","618,514,472","339,929.72","25,909,654.28"
25/1/19,"6,809.22",-9.73,-0.14%,"6,818.95","6,806.77","6,858.19","749,987,549","374,924.31","25,534,729.97"
28/1/19,"6,747.10",-62.12,-0.91%,"6,809.22","6,734.00","6,812.53","668,240,099","340,340.10","25,194,389.87"
29/1/19,"6,833.93",+86.83,+1.29%,"6,747.10","6,747.10","6,860.34","718,587,358","395,858.70","25,590,248.57"
30/1/19,"6,941.63",+107.70,+1.58%,"6,833.93","6,833.93","6,967.70","771,896,073","428,588.29","26,018,836.86"
31/1/19,"6,968.85",+27.22,+0.39%,"6,941.63","6,941.09","6,994.88","893,085,140","508,031.26","26,526,868.12"
1/2/19,"7,020.22",+51.37,+0.74%,"6,968.85","6,968.85","7,024.45","645,346,711","364,270.06","26,891,138.18"
4/2/19,"7,034.13",+13.91,+0.20%,"7,020.22","7,002.42","7,046.58","630,897,392","359,612.40","27,250,750.58"
5/2/19,"7,177.37",+143.24,+2.04%,"7,034.13","7,033.57","7,180.71","683,459,037","407,791.68","27,658,542.26"
6/2/19,"7,173.09",-4.28,-0.06%,"7,177.37","7,146.65","7,184.22","617,998,954","346,627.59","27,311,914.67"
7/2/19,"7,093.58",-79.51,-1.11%,"7,173.09","7,093.58","7,187.51","669,716,617","386,429.80","26,925,484.87"
8/2/19,"7,071.18",-22.40,-0.32%,"7,093.58","7,064.90","7,115.83","548,728,526","321,805.08","26,603,679.79"
11/2/19,"7,129.11",+57.93,+0.82%,"7,071.18","7,071.18","7,149.23","565,260,370","336,943.42","26,940,623.21"
12/2/19,"7,133.14",+4.03,+0.06%,"7,129.11","7,121.72","7,168.61","542,967,105","328,620.67","27,269,243.88"
13/2/19,"7,190.84",+57.70,+0.81%,"7,133.14","7,133.14","7,205.07","578,837,218","362,960.86","27,632,204.74"
14/2/19,"7,197.01",+6.17,+0.09%,"7,190.84","7,183.01","7,232.83","535,039,615","355,554.57","27,987,759.31"
15/2/19,"7,236.68",+39.67,+0.55%,"7,197.01","7,185.23","7,261.63","709,696,783","408,594.28","28,396,353.59"
18/2/19,"7,219.47",-17.21,-0.24%,"7,236.68","7,209.70","7,242.09","453,428,010","273,682.82","28,122,670.77"
19/2/19,"7,179.17",-40.30,-0.56%,"7,219.47","7,162.80","7,219.53","643,407,909","359,098.34","27,763,572.43"
20/2/19,"7,228.62",+49.45,+0.69%,"7,179.17","7,177.95","7,234.16","887,890,682","399,430.99","28,163,003.42"
21/2/19,"7,167.39",-61.23,-0.85%,"7,228.62","7,141.85","7,228.78","822,590,542","384,367.95","27,778,635.47"
22/2/19,"7,178.60",+11.21,+0.16%,"7,167.39","7,162.37","7,220.52","666,717,987","360,571.08","28,139,206.55"
25/2/19,"7,183.74",+5.14,+0.07%,"7,178.60","7,158.19","7,210.70","664,869,298","352,184.03","28,491,390.58"
26/2/19,"7,151.12",-32.62,-0.45%,"7,183.74","7,091.59","7,183.79","892,461,935","465,205.52","28,026,185.06"
27/2/19,"7,107.20",-43.92,-0.61%,"7,151.12","7,082.62","7,151.12","897,618,255","442,136.83","27,584,048.23"
28/2/19,"7,074.73",-32.47,-0.46%,"7,107.20","7,041.03","7,107.20","1,009,914,307","557,453.91","27,026,594.32"
1/3/19,"7,106.73",+32.00,+0.45%,"7,074.73","7,074.73","7,129.72","722,484,079","379,139.62","27,405,733.94"
4/3/19,"7,134.39",+27.66,+0.39%,"7,106.73","7,106.73","7,166.19","654,229,349","337,021.76","27,742,755.70"
5/3/19,"7,183.43",+49.04,+0.69%,"7,134.39","7,127.18","7,191.65","819,863,699","384,140.05","28,126,895.75"
6/3/19,"7,196.00",+12.57,+0.17%,"7,183.43","7,170.25","7,211.83","816,150,418","420,167.73","28,547,063.48"
7/3/19,"7,157.55",-38.45,-0.53%,"7,196.00","7,126.57","7,196.00","712,683,093","394,740.08","28,152,323.40"
8/3/19,"7,104.31",-53.24,-0.74%,"7,157.55","7,077.93","7,157.55","640,778,734","374,231.70","27,778,091.70"
11/3/19,"7,130.62",+26.31,+0.37%,"7,104.31","7,104.31","7,181.61","695,138,546","326,074.78","28,104,166.48"
12/3/19,"7,151.15",+20.53,+0.29%,"7,130.62","7,083.22","7,166.55","775,288,854","394,713.68","28,498,880.16"
13/3/19,"7,159.19",+8.04,+0.11%,"7,151.15","7,128.71","7,181.85","767,649,661","410,250.94","28,909,131.10"
14/3/19,"7,185.43",+26.24,+0.37%,"7,159.19","7,148.08","7,215.45","815,713,928","429,493.96","29,338,625.06"
15/3/19,"7,228.28",+42.85,+0.60%,"7,185.43","7,185.43","7,243.80","1,377,008,877","825,588.98","30,164,214.04"
18/3/19,"7,299.19",+70.91,+0.98%,"7,228.28","7,228.19","7,299.19","662,827,740","322,622.16","30,486,836.20"
19/3/19,"7,324.00",+24.81,+0.34%,"7,299.19","7,294.50","7,350.10","617,238,486","330,236.60","30,817,072.80"
20/3/19,"7,291.01",-32.99,-0.45%,"7,324.00","7,291.01","7,341.57","771,730,059","447,853.22","30,369,219.58"
21/3/19,"7,355.31",+64.30,+0.88%,"7,291.01","7,290.62","7,370.61","731,350,460","367,989.44","30,737,209.02"
22/3/19,"7,207.59",-147.72,-2.01%,"7,355.31","7,192.76","7,356.37","716,212,774","377,925.00","30,359,284.02"
25/3/19,"7,177.58",-30.01,-0.42%,"7,207.59","7,146.83","7,208.09","604,278,362","332,019.68","30,027,264.34"
26/3/19,"7,196.29",+18.71,+0.26%,"7,177.58","7,169.37","7,221.02","649,061,659","345,401.50","30,372,665.84"
27/3/19,"7,194.19",-2.10,-0.03%,"7,196.29","7,160.14","7,222.64","699,733,052","365,872.88","30,006,792.96"
28/3/19,"7,234.33",+40.14,+0.56%,"7,194.19","7,190.87","7,265.47","585,601,167","332,635.71","30,339,428.67"
29/3/19,"7,279.19",+44.86,+0.62%,"7,234.33","7,223.30","7,287.72","818,953,110","497,147.54","30,836,576.21"
1/4/19,"7,317.38",+38.19,+0.52%,"7,279.19","7,279.19","7,352.15","718,288,270","419,145.63","31,255,721.84"
2/4/19,"7,391.12",+73.74,+1.01%,"7,317.38","7,316.81","7,403.56","742,819,534","432,596.79","31,688,318.63"
3/4/19,"7,418.28",+27.16,+0.37%,"7,391.12","7,380.93","7,418.31","908,002,791","515,724.37","32,204,043.00"
4/4/19,"7,401.94",-16.34,-0.22%,"7,418.28","7,367.44","7,418.43","696,556,190","362,954.82","31,841,088.18"
5/4/19,"7,446.87",+44.93,+0.61%,"7,401.94","7,400.79","7,461.39","700,982,283","366,577.76","32,207,665.94"
8/4/19,"7,451.89",+5.02,+0.07%,"7,446.87","7,420.41","7,459.93","588,836,330","323,269.06","32,530,935.00"
9/4/19,"7,425.57",-26.32,-0.35%,"7,451.89","7,413.27","7,477.62","672,460,842","373,374.08","32,157,560.92"
10/4/19,"7,421.91",-3.66,-0.05%,"7,425.57","7,409.39","7,441.36","587,361,916","336,129.44","31,821,431.48"
11/4/19,"7,417.95",-3.96,-0.05%,"7,421.91","7,383.47","7,441.89","649,073,620","348,624.45","31,472,807.03"
12/4/19,"7,437.06",+19.11,+0.26%,"7,417.95","7,415.00","7,454.78","718,442,635","386,498.40","31,859,305.43"
15/4/19,"7,436.87",-0.19,-0.00%,"7,437.06","7,420.27","7,447.08","527,422,147","292,633.26","31,566,672.17"
16/4/19,"7,469.92",+33.05,+0.44%,"7,436.87","7,436.87","7,485.93","642,946,592","351,702.67","31,918,374.84"
17/4/19,"7,471.32",+1.40,+0.02%,"7,469.92","7,445.12","7,478.95","665,164,439","389,288.35","32,307,663.19"
18/4/19,"7,459.88",-11.44,-0.15%,"7,471.32","7,437.87","7,475.91","536,598,736","311,030.92","31,996,632.27"
23/4/19,"7,523.07",+63.19,+0.85%,"7,459.88","7,459.88","7,528.93","795,956,762","442,302.92","32,438,935.19"
24/4/19,"7,471.75",-51.32,-0.68%,"7,523.07","7,456.74","7,523.79","703,753,552","392,132.52","32,046,802.67"
25/4/19,"7,434.13",-37.62,-0.50%,"7,471.75","7,405.99","7,473.32","695,234,612","371,111.90","31,675,690.77"
26/4/19,"7,428.19",-5.94,-0.08%,"7,434.13","7,398.57","7,442.21","865,748,675","428,417.34","31,247,273.43"
29/4/19,"7,440.66",+12.47,+0.17%,"7,428.19","7,406.53","7,456.49","506,408,973","275,678.64","31,522,952.07"
30/4/19,"7,418.22",-22.44,-0.30%,"7,440.66","7,394.07","7,451.32","774,315,726","427,609.03","31,095,343.04"
1/5/19,"7,385.26",-32.96,-0.44%,"7,418.22","7,379.65","7,446.46","347,127,390","197,253.98","30,898,089.06"
2/5/19,"7,351.31",-33.95,-0.46%,"7,385.26","7,339.45","7,393.94","637,484,758","362,691.65","30,535,397.41"
3/5/19,"7,380.64",+29.33,+0.40%,"7,351.31","7,350.01","7,418.17","476,579,512","302,816.11","30,838,213.52"
7/5/19,"7,260.47",-120.17,-1.63%,"7,380.64","7,251.03","7,380.64","907,818,094","518,486.47","30,319,727.05"
8/5/19,"7,271.00",+10.53,+0.15%,"7,260.47","7,222.88","7,278.26","834,236,574","485,168.59","30,804,895.64"
9/5/19,"7,207.41",-63.59,-0.87%,"7,271.00","7,192.18","7,271.00","880,877,800","430,210.94","30,374,684.70"
10/5/19,"7,203.29",-4.12,-0.06%,"7,207.41","7,189.88","7,268.17","637,286,197","344,418.19","30,030,266.51"
13/5/19,"7,163.68",-39.61,-0.55%,"7,203.29","7,150.89","7,217.12","797,464,382","356,225.22","29,674,041.29"
14/5/19,"7,241.60",+77.92,+1.09%,"7,163.68","7,163.68","7,241.60","743,857,988","401,762.95","30,075,804.24"
15/5/19,"7,296.95",+55.35,+0.76%,"7,241.60","7,223.08","7,303.73","834,953,428","437,070.72","30,512,874.96"
16/5/19,"7,353.51",+56.56,+0.78%,"7,296.95","7,265.77","7,353.51","676,255,211","387,705.20","30,900,580.16"
17/5/19,"7,348.62",-4.89,-0.07%,"7,353.51","7,307.33","7,354.22","763,920,366","424,396.93","30,476,183.23"
20/5/19,"7,310.88",-37.74,-0.51%,"7,348.62","7,268.63","7,360.34","755,116,710","374,017.40","30,102,165.83"
21/5/19,"7,328.92",+18.04,+0.25%,"7,310.88","7,310.88","7,370.02","772,495,489","348,544.23","30,450,710.06"
22/5/19,"7,334.19",+5.27,+0.07%,"7,328.92","7,313.55","7,373.27","825,715,050","428,007.15","30,878,717.21"
23/5/19,"7,231.04",-103.15,-1.41%,"7,334.19","7,211.33","7,334.19","819,665,015","416,775.85","30,461,941.36"
24/5/19,"7,277.73",+46.69,+0.65%,"7,231.04","7,231.01","7,303.04","653,146,230","349,555.60","30,811,496.96"
28/5/19,"7,268.95",-8.78,-0.12%,"7,277.73","7,262.80","7,314.85","1,190,892,706","761,668.32","30,049,828.64"
29/5/19,"7,185.30",-83.65,-1.15%,"7,268.95","7,151.37","7,268.95","673,069,213","377,335.61","29,672,493.03"
30/5/19,"7,218.16",+32.86,+0.46%,"7,185.30","7,180.57","7,236.68","658,193,314","307,956.49","29,980,449.52"
31/5/19,"7,161.71",-56.45,-0.78%,"7,218.16","7,130.85","7,218.16","870,739,049","441,330.33","29,539,119.19"
3/6/19,"7,184.80",+23.09,+0.32%,"7,161.71","7,079.71","7,186.71","733,566,176","378,696.56","29,917,815.75"
4/6/19,"7,214.29",+29.49,+0.41%,"7,184.80","7,138.14","7,223.96","855,199,434","420,952.99","30,338,768.74"
5/6/19,"7,220.22",+5.93,+0.08%,"7,216.74","7,201.36","7,259.24","768,034,027","390,652.31","30,729,421.05"
6/6/19,"7,259.85",+39.63,+0.55%,"7,220.22","7,218.67","7,275.66","640,475,058","343,649.56","31,073,070.61"
7/6/19,"7,331.94",+72.09,+0.99%,"7,259.85","7,258.16","7,347.41","610,881,568","360,547.83","31,433,618.44"
10/6/19,"7,375.54",+43.60,+0.59%,"7,331.94","7,331.94","7,380.14","460,892,434","250,306.87","31,683,925.31"
11/6/19,"7,398.45",+22.91,+0.31%,"7,375.54","7,375.54","7,420.73","690,483,794","386,988.59","32,070,913.90"
12/6/19,"7,367.62",-30.83,-0.42%,"7,398.45","7,329.26","7,398.45","824,870,758","431,528.01","31,639,385.89"
