trading_date,open_price,high_price,low_price,close_price
2013-06-06,1609.29,1622.56,1598.23,1622.56
2013-06-07,1625.27,1644.4,1625.27,1643.38
2013-06-10,1644.67,1648.69,1639.26,1642.81
2013-06-11,1638.64,1640.13,1622.92,1626.13
2013-06-12,1629.94,1637.71,1610.92,1612.52
2013-06-13,1612.15,1639.25,1608.07,1636.36
2013-06-14,1635.52,1640.8,1623.96,1626.73
2013-06-17,1630.64,1646.5,1630.34,1639.04
2013-06-18,1639.77,1654.19,1639.77,1651.81
2013-06-19,1651.83,1652.45,1628.91,1628.93
2013-06-20,1624.62,1624.62,1584.32,1588.19
2013-06-21,1588.62,1599.19,1577.7,1592.43
2013-06-24,1588.77,1588.77,1560.33,1573.09
2013-06-25,1577.52,1593.79,1577.09,1588.03
2013-06-26,1592.27,1606.83,1592.27,1603.26
2013-06-27,1606.44,1620.07,1606.44,1613.2
2013-06-28,1611.12,1615.94,1601.06,1606.28
2013-07-01,1609.78,1626.61,1609.78,1614.96
2013-07-02,1614.29,1624.26,1606.77,1614.08
2013-07-03,1611.48,1618.97,1604.57,1615.41
2013-07-05,1618.65,1632.07,1614.71,1631.89
2013-07-08,1634.2,1644.68,1634.2,1640.46
2013-07-09,1642.89,1654.18,1642.89,1652.32
2013-07-10,1651.56,1657.92,1647.66,1652.62
2013-07-11,1657.41,1676.63,1657.41,1675.02
2013-07-12,1675.26,1680.19,1672.33,1680.19
2013-07-15,1679.59,1684.51,1677.89,1682.5
2013-07-16,1682.7,1683.73,1671.84,1676.26
2013-07-17,1677.91,1684.75,1677.91,1680.91
2013-07-18,1681.05,1693.12,1681.05,1689.37
2013-07-19,1686.15,1692.09,1684.08,1692.09
2013-07-22,1694.41,1697.61,1690.67,1695.53
2013-07-23,1696.63,1698.78,1691.13,1692.39
2013-07-24,1696.06,1698.38,1682.57,1685.94
2013-07-25,1685.21,1690.94,1680.07,1690.25
2013-07-26,1687.31,1691.85,1676.03,1691.65
2013-07-29,1690.32,1690.92,1681.86,1685.33
2013-07-30,1687.92,1693.19,1682.42,1685.96
2013-07-31,1687.76,1698.43,1684.94,1685.73
2013-08-01,1689.42,1707.85,1689.42,1706.87
2013-08-02,1706.1,1709.67,1700.68,1709.67
2013-08-05,1708.01,1709.24,1703.55,1707.14
2013-08-06,1705.79,1705.79,1693.29,1697.37
2013-08-07,1695.3,1695.3,1684.91,1690.91
2013-08-08,1693.35,1700.18,1688.38,1697.48
2013-08-09,1696.1,1699.42,1686.02,1691.42
2013-08-12,1688.37,1691.49,1683.35,1689.47
2013-08-13,1690.65,1696.81,1682.62,1694.16
2013-08-14,1693.88,1695.52,1684.83,1685.39
2013-08-15,1679.61,1679.61,1658.59,1661.32
2013-08-16,1661.22,1663.6,1652.61,1655.83
2013-08-19,1655.25,1659.18,1645.84,1646.06
2013-08-20,1646.81,1658.92,1646.08,1652.35
2013-08-21,1650.66,1656.99,1639.43,1642.8
2013-08-22,1645.03,1659.55,1645.03,1656.96
2013-08-23,1659.92,1664.85,1654.81,1663.5
2013-08-26,1664.29,1669.51,1656.02,1656.78
2013-08-27,1652.54,1652.54,1629.05,1630.48
2013-08-28,1630.25,1641.18,1627.47,1634.96
2013-08-29,1633.5,1646.41,1630.88,1638.17
2013-08-30,1638.89,1640.08,1628.05,1632.97
2013-09-03,1635.95,1651.35,1633.41,1639.77
2013-09-04,1640.72,1655.72,1637.41,1653.08
2013-09-05,1653.28,1659.17,1653.07,1655.08
2013-09-06,1657.44,1664.83,1640.62,1655.17
2013-09-09,1656.85,1672.4,1656.85,1671.71
2013-09-10,1674.32,1684.09,1674.32,1683.99
2013-09-11,1681.04,1689.13,1678.7,1689.13
2013-09-12,1689.21,1689.97,1681.96,1683.42
2013-09-13,1685.04,1688.73,1682.22,1687.99
2013-09-16,1691.7,1704.95,1691.7,1697.6
2013-09-17,1697.73,1705.52,1697.73,1704.76
2013-09-18,1705.74,1729.44,1700.35,1725.52
2013-09-19,1727.34,1729.86,1720.2,1722.34
2013-09-20,1722.44,1725.23,1708.89,1709.91
2013-09-23,1711.44,1711.44,1697.1,1701.84
2013-09-24,1702.6,1707.63,1694.9,1697.42
2013-09-25,1698.02,1701.71,1691.88,1692.77
2013-09-26,1694.05,1703.85,1693.11,1698.67
2013-09-27,1695.52,1695.52,1687.11,1691.75
2013-09-30,1687.26,1687.26,1674.99,1681.55
2013-10-01,1682.41,1696.55,1682.07,1695.0
2013-10-02,1691.9,1693.87,1680.34,1693.87
2013-10-03,1692.35,1692.35,1670.36,1678.66
2013-10-04,1678.79,1691.94,1677.33,1690.5
2013-10-07,1687.15,1687.15,1674.7,1676.12
2013-10-08,1676.22,1676.79,1655.03,1655.45
2013-10-09,1656.99,1662.47,1646.47,1656.4
2013-10-10,1660.88,1692.56,1660.88,1692.56
2013-10-11,1691.09,1703.44,1688.52,1703.2
2013-10-14,1699.86,1711.03,1692.13,1710.14
2013-10-15,1709.17,1711.57,1695.93,1698.06
2013-10-16,1700.49,1721.76,1700.49,1721.54
2013-10-17,1720.17,1733.45,1714.12,1733.15
2013-10-18,1736.72,1745.31,1735.74,1744.5
2013-10-21,1745.2,1747.79,1740.67,1744.66
2013-10-22,1746.48,1759.33,1746.48,1754.67
2013-10-23,1752.27,1752.27,1740.5,1746.38
2013-10-24,1747.48,1753.94,1745.5,1752.07
2013-10-25,1756.01,1759.82,1752.45,1759.77
2013-10-28,1759.42,1764.99,1757.67,1762.11
2013-10-29,1762.93,1772.09,1762.93,1771.95
2013-10-30,1772.27,1775.22,1757.24,1763.31
2013-10-31,1763.24,1768.53,1755.72,1756.54
2013-11-01,1758.7,1765.67,1752.7,1761.64
2013-11-04,1763.4,1768.78,1761.56,1767.93
2013-11-05,1765.67,1767.03,1755.76,1762.97
