trading_date,call_or_put,open_interest,volume
2015-12-04,C,4707552.0,492348.0
2015-12-04,P,9103211.0,815896.0
2015-12-07,C,4499448.0,234893.0
2015-12-07,P,8422094.0,477851.0
2015-12-08,C,4477946.0,282197.0
2015-12-08,P,8399012.0,388801.0
2015-12-09,C,4658053.0,396764.0
2015-12-09,P,8777678.0,672858.0
2015-12-10,C,4717995.0,337794.0
2015-12-10,P,8987596.0,668619.0
2015-12-11,C,4804187.0,547025.0
2015-12-11,P,9234044.0,1154944.0
2015-12-14,C,4615001.0,375229.0
2015-12-14,P,8642990.0,972931.0
2015-12-15,C,4729917.0,393204.0
2015-12-15,P,8934624.0,696706.0
2015-12-16,C,4813179.0,492214.0
2015-12-16,P,9004726.0,801324.0
2015-12-17,C,4927063.0,480548.0
2015-12-17,P,9481045.0,790497.0
2015-12-18,C,2949943.0,368403.0
2015-12-18,P,6274968.0,787396.0
2015-12-21,C,3091912.0,277146.0
2015-12-21,P,6654948.0,523963.0
2015-12-22,C,3183048.0,287400.0
2015-12-22,P,6837121.0,584328.0
2015-12-23,C,3262301.0,382719.0
2015-12-23,P,7029260.0,629289.0
2015-12-24,C,3377998.0,158106.0
2015-12-24,P,7305141.0,303930.0
2015-12-28,C,3197568.0,165773.0
2015-12-28,P,6785492.0,307101.0
2015-12-29,C,3256283.0,268121.0
2015-12-29,P,6894385.0,466358.0
2015-12-30,C,3314856.0,190177.0
2015-12-30,P,7020674.0,454520.0
2015-12-31,C,3350883.0,318189.0
2015-12-31,P,7179148.0,625693.0
2016-01-04,C,3022463.0,469456.0
2016-01-04,P,6568932.0,835105.0
2016-01-05,C,3112161.0,286672.0
2016-01-05,P,6839978.0,584610.0
2016-01-06,C,3217040.0,387728.0
2016-01-06,P,7072310.0,724616.0
2016-01-07,C,3338500.0,527000.0
2016-01-07,P,7309369.0,1180915.0
2016-01-08,C,3545863.0,485110.0
2016-01-08,P,7641697.0,1075158.0
2016-01-11,C,3404163.0,417192.0
2016-01-11,P,7320480.0,1089364.0
2016-01-12,C,3555799.0,407298.0
2016-01-12,P,7636193.0,693482.0
2016-01-13,C,3732002.0,420682.0
2016-01-13,P,7853374.0,886075.0
2016-01-14,C,3873367.0,622818.0
2016-01-14,P,8088532.0,1118806.0
2016-01-15,C,3027921.0,484893.0
2016-01-15,P,6612032.0,1107532.0
2016-01-19,C,3242649.0,341177.0
2016-01-19,P,7120459.0,661648.0
2016-01-20,C,3391549.0,696907.0
2016-01-20,P,7305632.0,1669012.0
2016-01-21,C,3657510.0,571093.0
2016-01-21,P,7766525.0,920626.0
2016-01-22,C,3847883.0,466231.0
2016-01-22,P,8062434.0,767356.0
2016-01-25,C,3674602.0,312800.0
2016-01-25,P,7571069.0,501222.0
2016-01-26,C,3777906.0,367919.0
2016-01-26,P,7808245.0,447852.0
2016-01-27,C,3913546.0,345991.0
2016-01-27,P,7987739.0,528866.0
2016-01-28,C,3995193.0,280918.0
2016-01-28,P,8112957.0,515637.0
2016-01-29,C,4086173.0,599208.0
2016-01-29,P,8338771.0,881355.0
2016-02-01,C,3882742.0,331810.0
2016-02-01,P,7800956.0,571148.0
2016-02-02,C,3964130.0,325791.0
2016-02-02,P,7972928.0,563898.0
2016-02-03,C,4039114.0,414043.0
2016-02-03,P,8169083.0,704897.0
2016-02-04,C,4106730.0,268927.0
2016-02-04,P,8346397.0,593813.0
2016-02-05,C,4170103.0,444857.0
2016-02-05,P,8552854.0,797204.0
2016-02-08,C,4028118.0,474557.0
2016-02-08,P,8180680.0,898356.0
2016-02-09,C,4163672.0,341790.0
2016-02-09,P,8421253.0,680921.0
2016-02-10,C,4293258.0,334503.0
2016-02-10,P,8619030.0,614631.0
2016-02-11,C,4397510.0,467733.0
2016-02-11,P,8769728.0,903969.0
2016-02-12,C,4556608.0,470100.0
2016-02-12,P,8944296.0,898249.0
2016-02-16,C,4441663.0,382572.0
2016-02-16,P,8616678.0,731364.0
2016-02-17,C,4523561.0,566865.0
2016-02-17,P,8835701.0,1077143.0
2016-02-18,C,4650296.0,456657.0
2016-02-18,P,9187590.0,785986.0
2016-02-19,C,3951089.0,357427.0
2016-02-19,P,7654871.0,758179.0
2016-02-22,C,4108955.0,416528.0
2016-02-22,P,7959622.0,732131.0
2016-02-23,C,4236481.0,255670.0
2016-02-23,P,8177147.0,643698.0
2016-02-24,C,4286904.0,350802.0
2016-02-24,P,8368438.0,655794.0
2016-02-25,C,4369546.0,327326.0
2016-02-25,P,8598099.0,585706.0
2016-02-26,C,4437126.0,474193.0
2016-02-26,P,8712752.0,735972.0
2016-02-29,C,4340576.0,354876.0
2016-02-29,P,8258651.0,652667.0
2016-03-01,C,4291729.0,567921.0
2016-03-01,P,8076645.0,709951.0
2016-03-02,C,4435424.0,390087.0
2016-03-02,P,8223806.0,698228.0
2016-03-03,C,4484130.0,549088.0
2016-03-03,P,8366406.0,688729.0
2016-03-04,C,4589722.0,678829.0
2016-03-04,P,8567964.0,810738.0
2016-03-07,C,4451582.0,269380.0
2016-03-07,P,8242080.0,477861.0
2016-03-08,C,4535697.0,317573.0
2016-03-08,P,8437281.0,566910.0
2016-03-09,C,4594945.0,378964.0
2016-03-09,P,8630421.0,566937.0
2016-03-10,C,4649007.0,393681.0
2016-03-10,P,8699228.0,687714.0
2016-03-11,C,4740091.0,653788.0
2016-03-11,P,8989596.0,784866.0
2016-03-14,C,4638850.0,314004.0
2016-03-14,P,8604476.0,471223.0
2016-03-15,C,4712603.0,385706.0
2016-03-15,P,8775987.0,512882.0
2016-03-16,C,4808724.0,520404.0
2016-03-16,P,8975846.0,801723.0
2016-03-17,C,4886796.0,789924.0
2016-03-17,P,9239697.0,837080.0
2016-03-18,C,3204592.0,533931.0
2016-03-18,P,6529140.0,712080.0
2016-03-21,C,3409843.0,323167.0
2016-03-21,P,6857821.0,498314.0
2016-03-22,C,3523129.0,326317.0
2016-03-22,P,7098607.0,510229.0
2016-03-23,C,3626492.0,398280.0
2016-03-23,P,7288391.0,564915.0
2016-03-24,C,3715137.0,384487.0
2016-03-24,P,7454434.0,712949.0
2016-03-28,C,3629310.0,232832.0
2016-03-28,P,7247405.0,385512.0
2016-03-29,C,3723454.0,332503.0
2016-03-29,P,7370892.0,486866.0
2016-03-30,C,3811523.0,729378.0
2016-03-30,P,7526588.0,809817.0
2016-03-31,C,3946153.0,338146.0
2016-03-31,P,7711075.0,639176.0
2016-04-01,C,3814773.0,438850.0
2016-04-01,P,7216396.0,643106.0
2016-04-04,C,3783556.0,318252.0
2016-04-04,P,7127493.0,450412.0
2016-04-05,C,3842861.0,270930.0
2016-04-05,P,7341795.0,462337.0
2016-04-06,C,3905399.0,273590.0
2016-04-06,P,7538337.0,488186.0
2016-04-07,C,3920996.0,365374.0
2016-04-07,P,7612750.0,568776.0
2016-04-08,C,4002962.0,306277.0
2016-04-08,P,7821855.0,583173.0
2016-04-11,C,3948034.0,268837.0
2016-04-11,P,7503152.0,442406.0
2016-04-12,C,4021210.0,306927.0
2016-04-12,P,7695599.0,439135.0
2016-04-13,C,4094422.0,563531.0
2016-04-13,P,7868562.0,591555.0
2016-04-14,C,4200310.0,566377.0
2016-04-14,P,7941356.0,652522.0
2016-04-15,C,3754066.0,345668.0
2016-04-15,P,6559757.0,614376.0
2016-04-18,C,3890162.0,240951.0
2016-04-18,P,6852669.0,464814.0
2016-04-19,C,3982008.0,502711.0
2016-04-19,P,7042412.0,609118.0
2016-04-20,C,4121309.0,590368.0
2016-04-20,P,7250943.0,951057.0
2016-04-21,C,4270675.0,381638.0
2016-04-21,P,7496910.0,610078.0
2016-04-22,C,4386825.0,326076.0
2016-04-22,P,7753888.0,671934.0
2016-04-25,C,4231844.0,250564.0
2016-04-25,P,7512594.0,372711.0
2016-04-26,C,4316492.0,255393.0
2016-04-26,P,7679898.0,363178.0
2016-04-27,C,4372613.0,318662.0
2016-04-27,P,7821286.0,485359.0
2016-04-28,C,4392624.0,363649.0
2016-04-28,P,7909550.0,552885.0
2016-04-29,C,4463647.0,537897.0
2016-04-29,P,8139778.0,884981.0
2016-05-02,C,4301598.0,227673.0
2016-05-02,P,7676194.0,342324.0
2016-05-03,C,4370931.0,286825.0
2016-05-03,P,7816200.0,570835.0
2016-05-04,C,4433427.0,467447.0
2016-05-04,P,8043824.0,599377.0
2016-05-05,C,4467823.0,280431.0
2016-05-05,P,8112644.0,564601.0
2016-05-06,C,4529474.0,475669.0
2016-05-06,P,8339633.0,819710.0
2016-05-09,C,4466002.0,183664.0
2016-05-09,P,8041876.0,432894.0
2016-05-10,C,4535853.0,383914.0
2016-05-10,P,8210539.0,593815.0
2016-05-11,C,4649443.0,356890.0
2016-05-11,P,8360838.0,657576.0
2016-05-12,C,4681659.0,282524.0
2016-05-12,P,8445915.0,556179.0
2016-05-13,C,4752714.0,346463.0
2016-05-13,P,8639950.0,719482.0
2016-05-16,C,4637335.0,319626.0
2016-05-16,P,8441746.0,457099.0
2016-05-17,C,4740347.0,412091.0
2016-05-17,P,8651936.0,651355.0
2016-05-18,C,4852878.0,478260.0
2016-05-18,P,8864108.0,770399.0
2016-05-19,C,4890477.0,490566.0
2016-05-19,P,8992829.0,890832.0
2016-05-20,C,4280328.0,440569.0
2016-05-20,P,7808427.0,662266.0
2016-05-23,C,4477585.0,293163.0
2016-05-23,P,8101103.0,582556.0
2016-05-24,C,4575591.0,490285.0
2016-05-24,P,8346499.0,782438.0
2016-05-25,C,4705153.0,578386.0
2016-05-25,P,8557919.0,699398.0
2016-05-26,C,4805218.0,377296.0
2016-05-26,P,8647743.0,585993.0
2016-05-27,C,4915115.0,446828.0
2016-05-27,P,8855171.0,675694.0
2016-05-31,C,4821454.0,453232.0
2016-05-31,P,8591765.0,771157.0
2016-06-01,C,4830789.0,413351.0
2016-06-01,P,8517775.0,705686.0
2016-06-02,C,4900277.0,348191.0
2016-06-02,P,8755957.0,527854.0
2016-06-03,C,5007022.0,584524.0
2016-06-03,P,8943031.0,755008.0
2016-06-06,C,4937618.0,489723.0
2016-06-06,P,8767442.0,742674.0
2016-06-07,C,5084743.0,598463.0
2016-06-07,P,8995870.0,741548.0
2016-06-08,C,5251992.0,402244.0
2016-06-08,P,9250430.0,560169.0
2016-06-09,C,5297883.0,342808.0
2016-06-09,P,9309219.0,533939.0
2016-06-10,C,5370432.0,454324.0
2016-06-10,P,9529373.0,804925.0
2016-06-13,C,5219956.0,389241.0
2016-06-13,P,9174640.0,782198.0
2016-06-14,C,5342499.0,462942.0
2016-06-14,P,9480317.0,951893.0
2016-06-15,C,5439937.0,414174.0
2016-06-15,P,9744298.0,962192.0
2016-06-16,C,5512921.0,529840.0
2016-06-16,P,9970107.0,998495.0
2016-06-17,C,4020640.0,463144.0
2016-06-17,P,7629680.0,891012.0
2016-06-20,C,4193633.0,373035.0
2016-06-20,P,8107775.0,666496.0
2016-06-21,C,4287821.0,373217.0
2016-06-21,P,8325991.0,780302.0
2016-06-22,C,4377779.0,546273.0
2016-06-22,P,8579655.0,841106.0
2016-06-23,C,4518334.0,450992.0
2016-06-23,P,8662878.0,815955.0
2016-06-24,C,4640684.0,720750.0
2016-06-24,P,8946561.0,1453818.0
2016-06-27,C,4506445.0,829078.0
2016-06-27,P,8564469.0,1272933.0
2016-06-28,C,4729780.0,668173.0
2016-06-28,P,8886670.0,1030103.0
2016-06-29,C,4916556.0,707139.0
2016-06-29,P,9136664.0,1153466.0
2016-06-30,C,4980155.0,729890.0
2016-06-30,P,9215388.0,1194232.0
2016-07-01,C,4715651.0,541260.0
2016-07-01,P,8785344.0,970321.0
2016-07-05,C,4628353.0,331770.0
2016-07-05,P,8599743.0,720804.0
2016-07-06,C,4731843.0,418384.0
2016-07-06,P,8851416.0,686770.0
2016-07-07,C,4795445.0,439447.0
2016-07-07,P,8950337.0,674215.0
2016-07-08,C,4930615.0,943202.0
2016-07-08,P,9144978.0,975363.0
2016-07-11,C,5035812.0,803360.0
2016-07-11,P,8765701.0,777969.0
2016-07-12,C,5258199.0,791165.0
2016-07-12,P,9044428.0,839583.0
2016-07-13,C,5446485.0,495176.0
2016-07-13,P,9346247.0,604213.0
2016-07-14,C,5423148.0,804263.0
2016-07-14,P,9508843.0,754165.0
2016-07-15,C,4792771.0,452623.0
2016-07-15,P,8129853.0,718313.0
2016-07-18,C,4963370.0,423310.0
2016-07-18,P,8439142.0,623780.0
2016-07-19,C,5083452.0,305036.0
2016-07-19,P,8663943.0,473164.0
2016-07-20,C,5181024.0,730049.0
2016-07-20,P,8838065.0,863611.0
2016-07-21,C,5290072.0,342463.0
2016-07-21,P,9075877.0,568146.0
2016-07-22,C,5309607.0,386869.0
2016-07-22,P,9270810.0,645516.0
2016-07-25,C,5135020.0,372164.0
2016-07-25,P,8969038.0,509429.0
2016-07-26,C,5218357.0,284899.0
2016-07-26,P,9182899.0,405430.0
2016-07-27,C,5270122.0,383963.0
2016-07-27,P,9298720.0,529026.0
2016-07-28,C,5293387.0,500676.0
2016-07-28,P,9324188.0,712362.0
2016-07-29,C,5427244.0,513601.0
2016-07-29,P,9573027.0,843575.0
2016-08-01,C,5103669.0,311366.0
2016-08-01,P,8963618.0,571530.0
2016-08-02,C,5194790.0,372001.0
2016-08-02,P,9196175.0,592310.0
2016-08-03,C,5265788.0,233905.0
2016-08-03,P,9380815.0,479452.0
2016-08-04,C,5250053.0,280945.0
2016-08-04,P,9455389.0,475477.0
2016-08-05,C,5313377.0,615767.0
2016-08-05,P,9657057.0,904559.0
2016-08-08,C,5221914.0,413190.0
2016-08-08,P,9358779.0,591667.0
2016-08-09,C,5315359.0,321186.0
2016-08-09,P,9559569.0,510331.0
2016-08-10,C,5391141.0,379127.0
2016-08-10,P,9731125.0,568505.0
2016-08-11,C,5402492.0,337239.0
2016-08-11,P,9816092.0,529780.0
2016-08-12,C,5473496.0,420507.0
2016-08-12,P,10021893.0,581738.0
2016-08-15,C,5318461.0,440703.0
2016-08-15,P,9636883.0,589156.0
2016-08-16,C,5405803.0,413138.0
2016-08-16,P,9850915.0,644833.0
2016-08-17,C,5505670.0,454815.0
2016-08-17,P,10131711.0,712116.0
2016-08-18,C,5534355.0,376927.0
2016-08-18,P,10260255.0,565163.0
2016-08-19,C,4823230.0,388457.0
2016-08-19,P,8659817.0,711116.0
2016-08-22,C,4938497.0,335949.0
2016-08-22,P,8987298.0,508590.0
2016-08-23,C,5002997.0,411191.0
2016-08-23,P,9184310.0,597497.0
2016-08-24,C,5088557.0,487994.0
2016-08-24,P,9338286.0,744318.0
2016-08-25,C,5112617.0,344321.0
2016-08-25,P,9459929.0,646075.0
2016-08-26,C,5190673.0,565116.0
2016-08-26,P,9714170.0,865412.0
2016-08-29,C,5070704.0,407752.0
2016-08-29,P,9437953.0,592849.0
2016-08-30,C,5154967.0,379478.0
2016-08-30,P,9551628.0,619229.0
2016-08-31,C,5243983.0,337666.0
2016-08-31,P,9766633.0,745257.0
2016-09-01,C,5177787.0,331340.0
2016-09-01,P,9597418.0,689843.0
2016-09-02,C,5244499.0,390174.0
2016-09-02,P,9839176.0,843061.0
2016-09-06,C,5093479.0,484858.0
2016-09-06,P,9523671.0,700638.0
2016-09-07,C,5180304.0,350128.0
2016-09-07,P,9678163.0,724475.0
2016-09-08,C,5201747.0,364143.0
2016-09-08,P,9768023.0,682940.0
2016-09-09,C,5292767.0,705554.0
2016-09-09,P,10036924.0,1436824.0
2016-09-12,C,5260916.0,827291.0
2016-09-12,P,9841727.0,1191102.0
2016-09-13,C,5393518.0,505205.0
2016-09-13,P,10076125.0,831481.0
2016-09-14,C,5591600.0,555329.0
2016-09-14,P,10290063.0,840196.0
2016-09-15,C,5643174.0,494751.0
2016-09-15,P,10317890.0,771292.0
2016-09-16,C,3958520.0,552775.0
2016-09-16,P,7783623.0,901128.0
2016-09-19,C,4121241.0,365907.0
2016-09-19,P,8110046.0,604994.0
2016-09-20,C,4159374.0,340174.0
2016-09-20,P,8194388.0,518987.0
2016-09-21,C,4222302.0,529095.0
2016-09-21,P,8377673.0,1026175.0
2016-09-22,C,4273262.0,601856.0
2016-09-22,P,8565758.0,1041212.0
2016-09-23,C,4447630.0,416607.0
2016-09-23,P,8927202.0,879662.0
2016-09-26,C,4299987.0,400177.0
2016-09-26,P,8597594.0,712461.0
2016-09-27,C,4341212.0,361246.0
2016-09-27,P,8712257.0,601373.0
2016-09-28,C,4412046.0,426629.0
2016-09-28,P,8883983.0,619819.0
2016-09-29,C,4435758.0,489364.0
2016-09-29,P,8926879.0,881446.0
2016-09-30,C,4540227.0,458399.0
2016-09-30,P,9137752.0,776345.0
2016-10-03,C,4302642.0,308035.0
2016-10-03,P,8445176.0,606728.0
2016-10-04,C,4350164.0,397002.0
2016-10-04,P,8530429.0,641198.0
2016-10-05,C,4420661.0,221335.0
2016-10-05,P,8695418.0,411839.0
2016-10-06,C,4441582.0,271754.0
2016-10-06,P,8689012.0,515209.0
2016-10-07,C,4493820.0,421600.0
2016-10-07,P,8841778.0,778738.0
2016-10-10,C,4391478.0,365785.0
2016-10-10,P,8614842.0,609545.0
2016-10-11,C,4454326.0,540041.0
2016-10-11,P,8689602.0,887503.0
2016-10-12,C,4522963.0,375314.0
2016-10-12,P,8925463.0,731054.0
2016-10-13,C,4553295.0,494623.0
2016-10-13,P,9005157.0,765153.0
2016-10-14,C,4666330.0,447734.0
2016-10-14,P,9231362.0,757288.0
2016-10-17,C,4577997.0,344373.0
2016-10-17,P,8987784.0,567441.0
2016-10-18,C,4649566.0,399696.0
2016-10-18,P,9093239.0,584598.0
2016-10-19,C,4786379.0,470432.0
2016-10-19,P,9272387.0,740025.0
2016-10-20,C,4844453.0,452834.0
2016-10-20,P,9399064.0,661046.0
2016-10-21,C,4262505.0,445291.0
2016-10-21,P,8188849.0,873516.0
2016-10-24,C,4375475.0,263491.0
2016-10-24,P,8541639.0,586137.0
2016-10-25,C,4441089.0,260628.0
2016-10-25,P,8643282.0,528680.0
2016-10-26,C,4521545.0,391786.0
2016-10-26,P,8802591.0,561572.0
2016-10-27,C,4604771.0,423775.0
2016-10-27,P,8891585.0,626043.0
2016-10-28,C,4739323.0,484537.0
2016-10-28,P,9083520.0,887234.0
2016-10-31,C,4634383.0,338203.0
2016-10-31,P,8824586.0,613390.0
2016-11-01,C,4572015.0,462656.0
2016-11-01,P,8544766.0,902846.0
2016-11-02,C,4691844.0,524366.0
2016-11-02,P,8851048.0,855849.0
2016-11-03,C,4736151.0,529812.0
2016-11-03,P,8935965.0,992063.0
2016-11-04,C,4906106.0,504740.0
2016-11-04,P,9233801.0,1005755.0
2016-11-07,C,4822206.0,573939.0
2016-11-07,P,9065498.0,1022098.0
2016-11-08,C,4851944.0,513038.0
2016-11-08,P,9209697.0,1097807.0
2016-11-09,C,4953849.0,916089.0
2016-11-09,P,9575371.0,1416756.0
2016-11-10,C,4979853.0,807937.0
2016-11-10,P,9383943.0,1070805.0
2016-11-11,C,5160676.0,505643.0
2016-11-11,P,9728016.0,941099.0
2016-11-14,C,5088339.0,674252.0
2016-11-14,P,9385765.0,832827.0
2016-11-15,C,5237280.0,528787.0
2016-11-15,P,9448153.0,712244.0
2016-11-16,C,5335643.0,687627.0
2016-11-16,P,9644717.0,813866.0
2016-11-17,C,5350628.0,634440.0
2016-11-17,P,9741130.0,722037.0
2016-11-18,C,4801097.0,544344.0
2016-11-18,P,8446651.0,778315.0
2016-11-21,C,5019985.0,556439.0
2016-11-21,P,8752817.0,701045.0
2016-11-22,C,5135251.0,508661.0
2016-11-22,P,8906376.0,759805.0
2016-11-23,C,5222803.0,440059.0
2016-11-23,P,9172390.0,624906.0
2016-11-25,C,5266471.0,512045.0
2016-11-25,P,9267253.0,564992.0
2016-11-28,C,5178957.0,348872.0
2016-11-28,P,9036082.0,568415.0
2016-11-29,C,5201759.0,328761.0
2016-11-29,P,9168828.0,544942.0
2016-11-30,C,5282575.0,558685.0
2016-11-30,P,9397269.0,706061.0
2016-12-01,C,5226299.0,384851.0
2016-12-01,P,9116185.0,560148.0
2016-12-02,C,5361064.0,487803.0
2016-12-02,P,9363599.0,615379.0
2016-12-05,C,5347274.0,450221.0
2016-12-05,P,9205254.0,544941.0
2016-12-06,C,5431925.0,451240.0
2016-12-06,P,9229018.0,522861.0
2016-12-07,C,5580133.0,906404.0
2016-12-07,P,9408367.0,828439.0
2016-12-08,C,5740769.0,985257.0
2016-12-08,P,9563227.0,872282.0
2016-12-09,C,5964819.0,772896.0
2016-12-09,P,9959905.0,837914.0
2016-12-12,C,5949079.0,568428.0
2016-12-12,P,9782960.0,691943.0
2016-12-13,C,6033122.0,876054.0
2016-12-13,P,9964197.0,712087.0
2016-12-14,C,6239181.0,637351.0
2016-12-14,P,10326238.0,824075.0
2016-12-15,C,6291587.0,605088.0
2016-12-15,P,10597472.0,706439.0
2016-12-16,C,4378784.0,596013.0
2016-12-16,P,6765147.0,837288.0
2016-12-19,C,4648424.0,355558.0
2016-12-19,P,7197195.0,521521.0
2016-12-20,C,4702957.0,384664.0
2016-12-20,P,7241848.0,496777.0
2016-12-21,C,4839529.0,338630.0
2016-12-21,P,7437807.0,596307.0
2016-12-22,C,4866438.0,452770.0
2016-12-22,P,7586264.0,583304.0
2016-12-23,C,4990997.0,223107.0
2016-12-23,P,7842138.0,343899.0
2016-12-27,C,4694652.0,255860.0
2016-12-27,P,7440436.0,315426.0
2016-12-28,C,4715189.0,365477.0
2016-12-28,P,7486046.0,545804.0
2016-12-29,C,4683053.0,298819.0
2016-12-29,P,7537636.0,485024.0
2016-12-30,C,4772135.0,498199.0
2016-12-30,P,7766666.0,668273.0
2017-01-03,C,4337432.0,499819.0
2017-01-03,P,6962173.0,790217.0
2017-01-04,C,4449726.0,483221.0
2017-01-04,P,7219263.0,571185.0
2017-01-05,C,4536995.0,338802.0
2017-01-05,P,7303082.0,561945.0
2017-01-06,C,4665260.0,506356.0
2017-01-06,P,7530934.0,769739.0
2017-01-09,C,4629861.0,303553.0
2017-01-09,P,7397773.0,557314.0
2017-01-10,C,4670631.0,303557.0
2017-01-10,P,7542003.0,544988.0
2017-01-11,C,4781050.0,403926.0
2017-01-11,P,7759922.0,641771.0
2017-01-12,C,4819353.0,433264.0
2017-01-12,P,7866874.0,657592.0
2017-01-13,C,4949321.0,446726.0
2017-01-13,P,8133939.0,689870.0
2017-01-17,C,4876043.0,442641.0
2017-01-17,P,7999514.0,724254.0
2017-01-18,C,4949947.0,515944.0
2017-01-18,P,8211259.0,906371.0
2017-01-19,C,5042493.0,418489.0
2017-01-19,P,8540606.0,669047.0
2017-01-20,C,3914210.0,363664.0
2017-01-20,P,6894375.0,769989.0
2017-01-23,C,4110270.0,448234.0
2017-01-23,P,7316667.0,705962.0
2017-01-24,C,4165737.0,416936.0
2017-01-24,P,7478827.0,455784.0
2017-01-25,C,4321744.0,803629.0
2017-01-25,P,7641419.0,783499.0
2017-01-26,C,4480901.0,299973.0
2017-01-26,P,7729877.0,527907.0
2017-01-27,C,4568099.0,412361.0
2017-01-27,P,7990803.0,655498.0
2017-01-30,C,4470326.0,422380.0
2017-01-30,P,7823125.0,793200.0
2017-01-31,C,4534228.0,349502.0
2017-01-31,P,8036289.0,622363.0
2017-02-01,C,4419900.0,357314.0
2017-02-01,P,7895620.0,578767.0
2017-02-02,C,4480264.0,270782.0
2017-02-02,P,8046011.0,597905.0
2017-02-03,C,4554152.0,451649.0
2017-02-03,P,8350413.0,864317.0
2017-02-06,C,4525803.0,450758.0
2017-02-06,P,8195132.0,726648.0
2017-02-07,C,4606079.0,296967.0
2017-02-07,P,8320619.0,492228.0
2017-02-08,C,4697738.0,427214.0
2017-02-08,P,8538735.0,514984.0
2017-02-09,C,4783562.0,530485.0
2017-02-09,P,8559433.0,708354.0
2017-02-10,C,4880533.0,648102.0
2017-02-10,P,8825698.0,784777.0
2017-02-13,C,4878267.0,717068.0
2017-02-13,P,8676643.0,838882.0
2017-02-14,C,5016582.0,653789.0
2017-02-14,P,8850504.0,760308.0
2017-02-15,C,5189852.0,787866.0
2017-02-15,P,9136778.0,1096044.0
2017-02-16,C,5279801.0,508405.0
2017-02-16,P,9439844.0,839062.0
2017-02-17,C,4755113.0,424123.0
2017-02-17,P,8330024.0,746968.0
2017-02-21,C,4953421.0,750030.0
2017-02-21,P,8770321.0,860151.0
2017-02-22,C,5043363.0,490045.0
2017-02-22,P,8904204.0,721114.0
2017-02-23,C,5099653.0,468299.0
2017-02-23,P,9090453.0,591525.0
2017-02-24,C,5165094.0,493194.0
2017-02-24,P,9389249.0,838551.0
2017-02-27,C,5131473.0,431915.0
2017-02-27,P,9285859.0,691643.0
2017-02-28,C,5190348.0,447109.0
2017-02-28,P,9483321.0,689475.0
2017-03-01,C,5153085.0,984174.0
2017-03-01,P,9326623.0,1135565.0
2017-03-02,C,5295310.0,498922.0
2017-03-02,P,9582391.0,816700.0
2017-03-03,C,5416376.0,515639.0
2017-03-03,P,9949917.0,803151.0
2017-03-06,C,5282492.0,457349.0
2017-03-06,P,9687129.0,656246.0
2017-03-07,C,5386508.0,305657.0
2017-03-07,P,9835750.0,517385.0
2017-03-08,C,5481610.0,413545.0
2017-03-08,P,10032143.0,670613.0
2017-03-09,C,5508091.0,309655.0
2017-03-09,P,10141044.0,640775.0
2017-03-10,C,5622149.0,376526.0
2017-03-10,P,10446344.0,730841.0
2017-03-13,C,5470440.0,450550.0
2017-03-13,P,10127542.0,672934.0
2017-03-14,C,5546120.0,334982.0
2017-03-14,P,10260177.0,576660.0
2017-03-15,C,5655616.0,511469.0
2017-03-15,P,10499398.0,726611.0
2017-03-16,C,5708584.0,489645.0
2017-03-16,P,10533856.0,739264.0
2017-03-17,C,3891711.0,335121.0
2017-03-17,P,7572987.0,850790.0
2017-03-20,C,4056443.0,329934.0
2017-03-20,P,8030837.0,674218.0
2017-03-21,C,4096404.0,435904.0
2017-03-21,P,8125898.0,828695.0
2017-03-22,C,4215869.0,521419.0
2017-03-22,P,8369456.0,1035252.0
2017-03-23,C,4283965.0,414400.0
2017-03-23,P,8573470.0,683465.0
2017-03-24,C,4411420.0,333500.0
2017-03-24,P,8792427.0,863169.0
2017-03-27,C,4269089.0,464509.0
2017-03-27,P,8485679.0,795307.0
2017-03-28,C,4368109.0,484722.0
2017-03-28,P,8597934.0,646323.0
2017-03-29,C,4474973.0,303919.0
2017-03-29,P,8760671.0,550367.0
2017-03-30,C,4490375.0,366658.0
2017-03-30,P,8752587.0,653135.0
2017-03-31,C,4592159.0,422387.0
2017-03-31,P,9007735.0,844246.0
2017-04-03,C,4255252.0,309924.0
2017-04-03,P,8273590.0,641470.0
2017-04-04,C,4305195.0,248046.0
2017-04-04,P,8396091.0,410296.0
2017-04-05,C,4379860.0,482408.0
2017-04-05,P,8543963.0,798368.0
2017-04-06,C,4426901.0,262889.0
2017-04-06,P,8596553.0,502592.0
2017-04-07,C,4513500.0,311708.0
2017-04-07,P,8803651.0,732558.0
2017-04-10,C,4409651.0,284243.0
2017-04-10,P,8573875.0,547644.0
2017-04-11,C,4462128.0,420166.0
2017-04-11,P,8657911.0,658092.0
2017-04-12,C,4571239.0,357681.0
2017-04-12,P,8871146.0,653665.0
2017-04-13,C,4575319.0,513630.0
2017-04-13,P,9001109.0,925168.0
2017-04-17,C,4513789.0,475646.0
2017-04-17,P,8862656.0,620227.0
2017-04-18,C,4586296.0,417759.0
2017-04-18,P,8952170.0,530018.0
2017-04-19,C,4717857.0,489094.0
2017-04-19,P,9115477.0,831352.0
2017-04-20,C,4776119.0,540835.0
2017-04-20,P,9297001.0,823181.0
2017-04-21,C,4179306.0,333883.0
2017-04-21,P,7985434.0,840910.0
2017-04-24,C,4337147.0,496509.0
2017-04-24,P,8441093.0,962582.0
2017-04-25,C,4362451.0,756596.0
